#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
Singapore|NA|JN030319|SG_EHI_D2/93293Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000139	2011-01-15	2011.039726	2010.281046	2011.039726
Singapore|NA|JN544351|SG_EHI_D2/13955Y11|Dengue_2|E|External|2011-04-15|2011.28493150685	2011-04-15	2011.286301	2011.286301	2011.286301
Singapore|NA|JN544353|SG_EHI_D2/43581Y11|Dengue_2|E|External|2011-01-15|2011.03835616438	2011-01-15	2011.039726	2011.039726	2011.039726
NODE_0002674	2010-08-10	2010.605563	2009.708393	2011.286301
Singapore|NA|JN544365|SG_EHI_D2/15575Y11|Dengue_2|E|External|2011-04-15|2011.28493150685	2011-04-15	2011.286301	2011.286301	2011.286301
Singapore|NA|JN544363|SG_EHI_D2/17971Y11|Dengue_2|E|External|2011-04-15|2011.28493150685	2011-04-15	2011.286301	2011.286301	2011.286301
NODE_0000141	2010-11-02	2010.835720	2010.113011	2011.368493
NODE_0000142	2011-05-15	2011.368493	2010.799352	2011.368493
Singapore|NA|JN544360|SG_EHI_D2/18722Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
Singapore|NA|JN544366|SG_EHI_D2/20899Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
NODE_0000143	2011-01-18	2011.048702	2010.513815	2011.368493
NODE_0000144	2011-05-15	2011.368493	2010.955039	2011.368493
Singapore|NA|JN544362|SG_EHI_D2/18394Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
Singapore|NA|JN544361|SG_EHI_D2/19350Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
NODE_0000145	2011-05-15	2011.368493	2010.955039	2011.368493
Singapore|NA|JN544364|SG_EHI_D2/19572Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
Singapore|NA|JN544368|SG_EHI_D2/19879Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
NODE_0002695	2009-03-23	2009.223418	2008.302201	2010.167826
NODE_0000147	2010-06-15	2010.453425	2009.479313	2010.453425
Singapore|NA|JN030303|SG_EHI_D2/48207Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN030302|SG_EHI_D2/10606Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0002697	2009-07-14	2009.533513	2008.735903	2010.323740
Singapore|NA|JN196609|SG_EHI_D2/41292Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN380862|SG_EHI_D2/17610Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000149	2009-09-05	2009.677213	2008.851499	2010.453425
NODE_0000150	2009-12-13	2009.950338	2009.320408	2010.453425
NODE_0000151	2010-06-15	2010.453425	2009.952236	2010.453425
Singapore|NA|JF968034||Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN030323|SG_EHI_D2/57787Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000152	2010-06-15	2010.453425	2009.940017	2010.453425
Singapore|NA|JN196607|SG_EHI_D2/49250Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000153	2011-06-15	2011.453425	2010.485393	2011.453425
Singapore|NA|KM279584|DC410Y11|Dengue_2|WG|External|2011-06-15|2011.45205479452	2011-06-15	2011.453425	2011.453425	2011.453425
Singapore|NA|KM279517|DC353Y11|Dengue_2|WG|External|2011-06-15|2011.45205479452	2011-06-15	2011.453425	2011.453425	2011.453425
NODE_0000154	2009-11-01	2009.835542	2009.139240	2010.453425
NODE_0000155	2010-01-24	2010.063435	2009.540401	2010.453425
NODE_0000156	2010-06-15	2010.453425	2010.030055	2010.453425
Singapore|NA|JN030322|SG_EHI_D2/29092Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Malaysia|NA|JF968049||Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000157	2010-06-15	2010.453425	2010.030055	2010.453425
Singapore|NA|JN030310|SG_EHI_D2/74008Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN030311|SG_EHI_D2/87383Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000158	2010-01-24	2010.063435	2009.540401	2010.453425
NODE_0000159	2010-06-15	2010.453425	2010.030055	2010.453425
Singapore|NA|JN030309|SG_EHI_D2/71315Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN196605|SG_EHI_D2/90242Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0000160	2010-06-15	2010.453425	2010.030055	2010.453425
Singapore|NA|JN196606|SG_EHI_D2/10369Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
Singapore|NA|JN196604|SG_EHI_D2/76591Y10|Dengue_2|E|External|2010-06-15|2010.45205479452	2010-06-15	2010.453425	2010.453425	2010.453425
NODE_0002721	2009-05-12	2009.359498	2008.119023	2010.706627
Singapore|NA|JN544376|SG_EHI_D2/18766Y11|Dengue_2|E|External|2011-05-15|2011.36712328767	2011-05-15	2011.368493	2011.368493	2011.368493
Singapore|NA|KM279519|DC367Y11|Dengue_2|WG|External|2011-06-15|2011.45205479452	2011-06-15	2011.453425	2011.453425	2011.453425
NODE_0002723	2010-06-11	2010.441765	2009.341159	2011.572741
Singapore|NA|MW510802|SG_EHI_D2/26397Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002753	2011-12-14	2011.951657	2011.023806	2012.409515
Singapore|NA|MW510784|SG_EHI_D2/13511Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Malaysia|NA|KJ806775|SG_EHI_D2/07664Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002745	2012-06-15	2012.454918	2011.942413	2012.454918
Singapore|NA|KM279599|E1429Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279600|E1432Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279576|E1433Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279578|E1436Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002748	2012-06-15	2012.454918	2012.089316	2012.454918
Singapore|NA|MW510804|SG_EHI_D2/28310Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279572|DC795Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279573|DC796Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510803|SG_EHI_D2/27072Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510808|SG_EHI_D2/31127Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002755	2011-05-06	2011.343481	2010.447827	2012.208127
Singapore|NA|MW510797|SG_EHI_D2/25451Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002757	2012-06-15	2012.454918	2011.931141	2012.454918
Singapore|NA|KM279593|DC759Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510794|SG_EHI_D2/24871Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279595|DC792Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000177	2011-10-11	2011.777231	2010.880298	2012.454918
Singapore|NA|KM279566|DC793Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000178	2012-01-27	2012.072728	2011.429185	2012.454918
NODE_0000181	2012-06-15	2012.454918	2011.970546	2012.454918
Singapore|NA|MW510813|SG_EHI_D2/32869Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510806|SG_EHI_D2/30592Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000182	2012-06-15	2012.454918	2011.970546	2012.454918
Singapore|NA|MW510256|SG_EHI_D2/22379Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279569|DC814Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000212	2010-09-28	2010.740874	2009.561594	2012.072178
Malaysia|NA|KJ806808|SG_EHI_D2/Z12AegyptiY13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000183	2011-01-16	2011.041174	2009.585906	2012.454918
NODE_0000184	2013-06-15	2013.453425	2011.927803	2013.453425
Singapore|NA|KM279580|E1519Y13|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510827|SG_EHI_D2/03762Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000185	2011-04-11	2011.274294	2010.023070	2012.454918
NODE_0000187	2011-07-27	2011.568384	2010.565548	2012.454918
NODE_0000189	2011-12-07	2011.933525	2011.218306	2012.454918
NODE_0000190	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KM279577|E1434Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510800|SG_EHI_D2/26810Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000192	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|MW510811|SG_EHI_D2/31948Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279575|DC827Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000193	2011-12-07	2011.933525	2011.218306	2012.454918
NODE_0000194	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KM279574|DC802Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KX380820|D2/SG/CT26/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000195	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KM279597|DC719Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279598|E1379Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000197	2011-07-27	2011.568384	2010.565548	2012.454918
NODE_0000198	2011-12-07	2011.933525	2011.218306	2012.454918
NODE_0000199	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KM279579|E1502Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KM279601|E1439Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000200	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KM279571|DC648Y12|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KX380823|D2/SG/CT29/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000204	2011-12-07	2011.933525	2011.218306	2012.454918
NODE_0000207	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|KX380824|D2/SG/CT30/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510823|SG_EHI_D2/52685Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000211	2012-06-15	2012.454918	2011.902868	2012.454918
Singapore|NA|MW510805|SG_EHI_D2/28480Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510799|SG_EHI_D2/26396Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0002763	2010-11-11	2010.862678	2009.869715	2011.878261
Malaysia|NA|KJ806798|SG_EHI_D2/14010Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0002768	2012-05-28	2012.404890	2011.379160	2013.174104
Singapore|NA|MW510741|SG_EHI_D2/25955Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510740|SG_EHI_D2/25382Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0002773	2011-07-06	2011.511251	2010.788245	2012.238432
Singapore|NA|KX380813|D2/SG/CT18/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|KX380814|D2/SG/CT19/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000253	2011-01-31	2011.083873	2009.978535	2012.308981
NODE_0002774	2012-08-12	2012.613939	2011.715730	2013.255314
Singapore|NA|MW512381|SG_EHI_D2/26494Y13|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510831|SG_EHI_D2/12094Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0002776	2013-06-15	2013.453425	2012.863613	2013.453425
Singapore|NA|MW510727|SG_EHI_D2/17469Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510733|SG_EHI_D2/18238Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000217	2011-04-21	2011.302873	2010.067633	2012.454918
NODE_0000218	2011-10-18	2011.795835	2010.940372	2012.454918
NODE_0000219	2012-06-15	2012.454918	2011.808858	2012.454918
Singapore|NA|KX380816|D2/SG/CT21/2012|Dengue_2|WG|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510810|SG_EHI_D2/31817Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000220	2012-06-15	2012.454918	2011.808858	2012.454918
Singapore|NA|MW510814|SG_EHI_D2/33479Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
Singapore|NA|MW510807|SG_EHI_D2/31076Y12|Dengue_2|E|External|2012-06-15|2012.45205479452	2012-06-15	2012.454918	2012.454918	2012.454918
NODE_0000221	2011-07-07	2011.512451	2010.309930	2012.781052
Singapore|NA|MW510738|SG_EHI_D2/23711Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000222	2011-09-14	2011.702178	2010.667440	2012.793983
Singapore|NA|MW510729|SG_EHI_D2/17588Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000223	2011-11-15	2011.872673	2010.978829	2012.811689
Singapore|NA|MW510732|SG_EHI_D2/17897Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000224	2012-01-09	2012.022050	2011.261284	2012.821190
Singapore|NA|MW510731|SG_EHI_D2/17803Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000225	2012-02-28	2012.159027	2010.857455	2013.446952
NODE_0000226	2012-05-20	2012.383617	2011.268120	2013.453425
NODE_0000227	2012-10-22	2012.806136	2012.001354	2013.453425
NODE_0000228	2013-06-15	2013.453425	2012.836790	2013.453425
Singapore|NA|MW510829|SG_EHI_D2/09114Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510730|SG_EHI_D2/17225Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000229	2013-06-15	2013.453425	2012.836790	2013.453425
Singapore|NA|MW510724|SG_EHI_D2/16785Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510267|SG_EHI_D2/22181Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000230	2012-08-19	2012.631469	2011.721397	2013.453425
NODE_0000231	2012-12-18	2012.962038	2012.303528	2013.453425
NODE_0000232	2013-06-15	2013.453425	2012.936752	2013.453425
Singapore|NA|MW510736|SG_EHI_D2/23894Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|KX380837|D2/SG/CT50/2013|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000233	2013-06-15	2013.453425	2012.936752	2013.453425
Singapore|NA|MW510728|SG_EHI_D2/17513Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|KR779786|SG_EHI_D2/03157Y13|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000234	2012-12-18	2012.962038	2012.303528	2013.453425
NODE_0000235	2013-06-15	2013.453425	2012.936752	2013.453425
Singapore|NA|KX380825|D2/SG/CT31/2013|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510723|SG_EHI_D2/16635Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000236	2013-06-15	2013.453425	2012.936752	2013.453425
Singapore|NA|MW510836|SG_EHI_D2/31611Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510725|SG_EHI_D2/16909Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000237	2012-05-04	2012.340995	2011.191377	2013.453425
NODE_0000238	2012-08-03	2012.588430	2011.643948	2013.453425
NODE_0000239	2012-12-09	2012.938638	2012.259650	2013.453425
NODE_0000240	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|KX380827|D2/SG/CT34/2013|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510721|SG_EHI_D2/16080Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000241	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|MW510739|SG_EHI_D2/23691Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510833|SG_EHI_D2/15460Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000242	2012-12-09	2012.938638	2012.259650	2013.453425
NODE_0000243	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|MW510726|SG_EHI_D2/17075Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510722|SG_EHI_D2/16086Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000244	2013-06-15	2013.453425	2012.921674	2013.453425
Malaysia|NA|KJ806809|SG_EHI_D2/S34AlbopictusY13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510737|SG_EHI_D2/23730Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000245	2012-08-03	2012.588430	2011.643948	2013.453425
NODE_0000246	2012-12-09	2012.938638	2012.259650	2013.453425
NODE_0000247	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|MW510734|SG_EHI_D2/18843Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510835|SG_EHI_D2/31470Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000248	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|KX380826|D2/SG/CT32/2013|Dengue_2|WG|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510832|SG_EHI_D2/14137Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000249	2012-12-09	2012.938638	2012.259650	2013.453425
NODE_0000250	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|MW510735|SG_EHI_D2/21673Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510834|SG_EHI_D2/28108Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000251	2013-06-15	2013.453425	2012.921674	2013.453425
Singapore|NA|MW510826|SG_EHI_D2/03157Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
Singapore|NA|MW510830|SG_EHI_D2/11200Y13|Dengue_2|E|External|2013-06-15|2013.45205479452	2013-06-15	2013.453425	2013.453425	2013.453425
NODE_0000291	2008-08-14	2008.618530	2007.095219	2010.276489
